CPG,CPG Region,Channel,Retailer,Retailer Region,Year,Week,Category,Brand,UPC,PPG, Sales 
ABC Corp,South,Mass,SuperMart,Deep South,2017,23,Widgets,A,1234567890,PPG1,"2,67,233.71"
ABC Corp,West,Mass,SuperMart,West,2017,23,Widgets,A,1234567890,PPG1,"6,89,238.99"
ABC Corp,North,Mass,BigCo,North,2017,23,Widgets,A,1234567890,PPG1,"2,75,971.20"
ABC Corp,East,Mass,BigCo,East,2017,23,Widgets,A,1234567890,PPG1,"2,99,376.83"
ABC Corp,South,Mass,BigCo,South,2017,23,Widgets,A,1234567890,PPG1,"9,85,592.37"
ABC Corp,West,Mass,BigCo,West,2017,23,Widgets,A,1234567890,PPG1,"6,34,302.26"
ABC Corp,North,Drug,Rx,North,2017,23,Widgets,A,1234567890,PPG1,"1,12,647.70"
ABC Corp,East,Drug,Rx,East,2017,23,Widgets,A,1234567890,PPG1,"4,70,020.41"
ABC Corp,South,Drug,Rx,South,2017,23,Widgets,A,1234567890,PPG1,"3,21,696.29"
ABC Corp,West,Drug,Rx,West,2017,23,Widgets,A,1234567890,PPG1,"12,54,035.87"
ABC Corp,North,Mass,SuperMart,North,2017,23,Widgets,A,1234512345,PPG1,"1,23,333.80"
ABC Corp,East,Mass,SuperMart,East,2017,23,Widgets,A,1234512345,PPG1,"2,58,312.57"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,23,Widgets,A,1234512345,PPG1,"7,12,366.29"
ABC Corp,South,Mass,SuperMart,Deep South,2017,23,Widgets,A,1234512345,PPG1,"1,30,351.79"
ABC Corp,West,Mass,SuperMart,West,2017,23,Widgets,A,1234512345,PPG1,"5,66,688.98"
ABC Corp,North,Mass,BigCo,North,2017,23,Widgets,A,1234512345,PPG1,"1,16,906.44"
ABC Corp,East,Mass,BigCo,East,2017,23,Widgets,A,1234512345,PPG1,"6,77,694.54"
ABC Corp,South,Mass,BigCo,South,2017,23,Widgets,A,1234512345,PPG1,"7,68,669.10"
ABC Corp,West,Mass,BigCo,West,2017,23,Widgets,A,1234512345,PPG1,"3,31,936.33"
ABC Corp,North,Drug,Rx,North,2017,23,Widgets,A,1234512345,PPG1,"5,10,496.06"
ABC Corp,East,Drug,Rx,East,2017,23,Widgets,A,1234512345,PPG1,"1,14,321.89"
ABC Corp,South,Drug,Rx,South,2017,23,Widgets,A,1234512345,PPG1,"1,17,699.96"
ABC Corp,West,Drug,Rx,West,2017,23,Widgets,A,1234512345,PPG1,"8,57,439.44"
ABC Corp,North,Mass,SuperMart,North,2017,24,Widgets,A,1234567890,PPG1,"6,49,833.22"
ABC Corp,East,Mass,SuperMart,East,2017,24,Widgets,A,1234567890,PPG1,"7,43,867.22"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,24,Widgets,A,1234567890,PPG1,"3,84,658.52"
ABC Corp,South,Mass,SuperMart,Deep South,2017,24,Widgets,A,1234567890,PPG1,"2,62,583.85"
ABC Corp,West,Mass,SuperMart,West,2017,24,Widgets,A,1234567890,PPG1,"6,88,342.98"
ABC Corp,North,Mass,BigCo,North,2017,24,Widgets,A,1234567890,PPG1,"2,77,323.46"
ABC Corp,East,Mass,BigCo,East,2017,24,Widgets,A,1234567890,PPG1,"2,91,862.47"
ABC Corp,South,Mass,BigCo,South,2017,24,Widgets,A,1234567890,PPG1,"9,42,029.18"
ABC Corp,West,Mass,BigCo,West,2017,24,Widgets,A,1234567890,PPG1,"6,31,067.32"
ABC Corp,North,Drug,Rx,North,2017,24,Widgets,A,1234567890,PPG1,"1,07,037.85"
ABC Corp,East,Drug,Rx,East,2017,24,Widgets,A,1234567890,PPG1,"4,67,153.29"
ABC Corp,South,Drug,Rx,South,2017,24,Widgets,A,1234567890,PPG1,"3,05,611.48"
ABC Corp,West,Drug,Rx,West,2017,24,Widgets,A,1234567890,PPG1,"12,61,309.28"
ABC Corp,North,Mass,SuperMart,North,2017,24,Widgets,A,1234512345,PPG1,"1,24,678.13"
ABC Corp,East,Mass,SuperMart,East,2017,24,Widgets,A,1234512345,PPG1,"2,58,622.55"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,24,Widgets,A,1234512345,PPG1,"7,33,950.98"
ABC Corp,South,Mass,SuperMart,Deep South,2017,24,Widgets,A,1234512345,PPG1,"1,34,627.33"
ABC Corp,West,Mass,SuperMart,West,2017,24,Widgets,A,1234512345,PPG1,"5,67,482.34"
ABC Corp,North,Mass,BigCo,North,2017,24,Widgets,A,1234512345,PPG1,"1,15,059.32"
ABC Corp,East,Mass,BigCo,East,2017,24,Widgets,A,1234512345,PPG1,"6,80,676.39"
ABC Corp,South,Mass,BigCo,South,2017,24,Widgets,A,1234512345,PPG1,"8,05,795.82"
ABC Corp,West,Mass,BigCo,West,2017,24,Widgets,A,1234512345,PPG1,"3,22,376.56"
ABC Corp,North,Drug,Rx,North,2017,24,Widgets,A,1234512345,PPG1,"5,17,030.41"
ABC Corp,East,Drug,Rx,East,2017,24,Widgets,A,1234512345,PPG1,"1,18,711.86"
ABC Corp,South,Drug,Rx,South,2017,24,Widgets,A,1234512345,PPG1,"1,20,359.98"
ABC Corp,West,Drug,Rx,West,2017,24,Widgets,A,1234512345,PPG1,"8,71,672.93"
ABC Corp,North,Mass,SuperMart,North,2017,25,Widgets,A,1234567890,PPG1,"6,75,566.62"
ABC Corp,East,Mass,SuperMart,East,2017,25,Widgets,A,1234567890,PPG1,"7,54,504.52"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,25,Widgets,A,1234567890,PPG1,"3,68,618.26"
ABC Corp,South,Mass,SuperMart,Deep South,2017,25,Widgets,A,1234567890,PPG1,"2,64,973.36"
ABC Corp,West,Mass,SuperMart,West,2017,25,Widgets,A,1234567890,PPG1,"7,16,633.87"
ABC Corp,North,Mass,BigCo,North,2017,25,Widgets,A,1234567890,PPG1,"2,90,052.60"
ABC Corp,East,Mass,BigCo,East,2017,25,Widgets,A,1234567890,PPG1,"2,95,773.43"
ABC Corp,South,Mass,BigCo,South,2017,25,Widgets,A,1234567890,PPG1,"9,47,398.75"
ABC Corp,West,Mass,BigCo,West,2017,25,Widgets,A,1234567890,PPG1,"6,18,319.76"
ABC Corp,North,Drug,Rx,North,2017,25,Widgets,A,1234567890,PPG1,"1,08,108.22"
ABC Corp,East,Drug,Rx,East,2017,25,Widgets,A,1234567890,PPG1,"4,88,642.34"
ABC Corp,South,Drug,Rx,South,2017,25,Widgets,A,1234567890,PPG1,"3,18,508.28"
ABC Corp,West,Drug,Rx,West,2017,25,Widgets,A,1234567890,PPG1,"12,74,426.90"
ABC Corp,North,Mass,SuperMart,North,2017,25,Widgets,A,1234512345,PPG1,"1,30,562.94"
ABC Corp,East,Mass,SuperMart,East,2017,25,Widgets,A,1234512345,PPG1,"2,49,622.48"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,25,Widgets,A,1234512345,PPG1,"7,22,574.74"
ABC Corp,South,Mass,SuperMart,Deep South,2017,25,Widgets,A,1234512345,PPG1,"1,35,031.21"
ABC Corp,West,Mass,SuperMart,West,2017,25,Widgets,A,1234512345,PPG1,"5,88,989.93"
ABC Corp,North,Mass,BigCo,North,2017,25,Widgets,A,1234512345,PPG1,"1,12,458.98"
ABC Corp,East,Mass,BigCo,East,2017,25,Widgets,A,1234512345,PPG1,"7,06,405.96"
ABC Corp,South,Mass,BigCo,South,2017,25,Widgets,A,1234512345,PPG1,"8,13,047.98"
ABC Corp,West,Mass,BigCo,West,2017,25,Widgets,A,1234512345,PPG1,"3,06,805.77"
ABC Corp,North,Drug,Rx,North,2017,25,Widgets,A,1234512345,PPG1,"4,98,417.31"
ABC Corp,East,Drug,Rx,East,2017,25,Widgets,A,1234512345,PPG1,"1,22,000.17"
ABC Corp,South,Drug,Rx,South,2017,25,Widgets,A,1234512345,PPG1,"1,17,507.45"
ABC Corp,West,Drug,Rx,West,2017,25,Widgets,A,1234512345,PPG1,"9,13,861.90"
ABC Corp,North,Mass,SuperMart,North,2017,26,Widgets,A,1234567890,PPG1,"6,56,312.97"
ABC Corp,East,Mass,SuperMart,East,2017,26,Widgets,A,1234567890,PPG1,"7,63,860.37"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,26,Widgets,A,1234567890,PPG1,"3,79,529.36"
ABC Corp,South,Mass,SuperMart,Deep South,2017,26,Widgets,A,1234567890,PPG1,"2,56,944.67"
ABC Corp,West,Mass,SuperMart,West,2017,26,Widgets,A,1234567890,PPG1,"7,50,100.68"
ABC Corp,North,Mass,BigCo,North,2017,26,Widgets,A,1234567890,PPG1,"2,78,102.43"
ABC Corp,East,Mass,BigCo,East,2017,26,Widgets,A,1234567890,PPG1,"3,08,432.53"
ABC Corp,South,Mass,BigCo,South,2017,26,Widgets,A,1234567890,PPG1,"9,92,968.63"
ABC Corp,West,Mass,BigCo,West,2017,26,Widgets,A,1234567890,PPG1,"6,10,776.25"
ABC Corp,North,Drug,Rx,North,2017,26,Widgets,A,1234567890,PPG1,"1,07,956.87"
ABC Corp,East,Drug,Rx,East,2017,26,Widgets,A,1234567890,PPG1,"4,79,944.51"
ABC Corp,South,Drug,Rx,South,2017,26,Widgets,A,1234567890,PPG1,"3,31,503.42"
ABC Corp,West,Drug,Rx,West,2017,26,Widgets,A,1234567890,PPG1,"13,15,590.89"
ABC Corp,North,Mass,SuperMart,North,2017,26,Widgets,A,1234512345,PPG1,"1,26,136.86"
ABC Corp,East,Mass,SuperMart,East,2017,26,Widgets,A,1234512345,PPG1,"2,60,506.02"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,26,Widgets,A,1234512345,PPG1,"7,47,937.12"
ABC Corp,South,Mass,SuperMart,Deep South,2017,26,Widgets,A,1234512345,PPG1,"1,29,683.98"
ABC Corp,West,Mass,SuperMart,West,2017,26,Widgets,A,1234512345,PPG1,"5,78,152.51"
ABC Corp,North,Mass,BigCo,North,2017,26,Widgets,A,1234512345,PPG1,"1,10,378.49"
ABC Corp,East,Mass,BigCo,East,2017,26,Widgets,A,1234512345,PPG1,"7,08,313.26"
ABC Corp,South,Mass,BigCo,South,2017,26,Widgets,A,1234512345,PPG1,"8,15,243.21"
ABC Corp,West,Mass,BigCo,West,2017,26,Widgets,A,1234512345,PPG1,"3,07,173.94"
ABC Corp,North,Drug,Rx,North,2017,26,Widgets,A,1234512345,PPG1,"5,19,301.00"
ABC Corp,East,Drug,Rx,East,2017,26,Widgets,A,1234512345,PPG1,"1,16,900.57"
ABC Corp,South,Drug,Rx,South,2017,26,Widgets,A,1234512345,PPG1,"1,20,879.91"
ABC Corp,West,Drug,Rx,West,2017,26,Widgets,A,1234512345,PPG1,"9,28,666.46"
ABC Corp,North,Mass,SuperMart,North,2017,27,Widgets,A,1234567890,PPG1,"6,56,116.08"
ABC Corp,East,Mass,SuperMart,East,2017,27,Widgets,A,1234567890,PPG1,"7,78,526.49"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,27,Widgets,A,1234567890,PPG1,"3,81,047.47"
ABC Corp,South,Mass,SuperMart,Deep South,2017,27,Widgets,A,1234567890,PPG1,"2,56,276.61"
ABC Corp,West,Mass,SuperMart,West,2017,27,Widgets,A,1234567890,PPG1,"7,86,555.57"
ABC Corp,North,Mass,BigCo,North,2017,27,Widgets,A,1234567890,PPG1,"2,71,122.06"
ABC Corp,East,Mass,BigCo,East,2017,27,Widgets,A,1234567890,PPG1,"3,05,564.11"
ABC Corp,South,Mass,BigCo,South,2017,27,Widgets,A,1234567890,PPG1,"9,58,314.02"
ABC Corp,West,Mass,BigCo,West,2017,27,Widgets,A,1234567890,PPG1,"6,32,397.73"
ABC Corp,North,Drug,Rx,North,2017,27,Widgets,A,1234567890,PPG1,"1,05,625.00"
ABC Corp,East,Drug,Rx,East,2017,27,Widgets,A,1234567890,PPG1,"5,01,206.05"
ABC Corp,South,Drug,Rx,South,2017,27,Widgets,A,1234567890,PPG1,"3,45,227.66"
ABC Corp,West,Drug,Rx,West,2017,27,Widgets,A,1234567890,PPG1,"13,05,987.07"
ABC Corp,North,Mass,SuperMart,North,2017,27,Widgets,A,1234512345,PPG1,"1,32,090.52"
ABC Corp,East,Mass,SuperMart,East,2017,27,Widgets,A,1234512345,PPG1,"2,71,916.18"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,27,Widgets,A,1234512345,PPG1,"7,56,388.81"
ABC Corp,South,Mass,SuperMart,Deep South,2017,27,Widgets,A,1234512345,PPG1,"1,27,712.78"
ABC Corp,West,Mass,SuperMart,West,2017,27,Widgets,A,1234512345,PPG1,"5,87,402.95"
ABC Corp,North,Mass,BigCo,North,2017,27,Widgets,A,1234512345,PPG1,"1,12,619.17"
ABC Corp,East,Mass,BigCo,East,2017,27,Widgets,A,1234512345,PPG1,"7,22,762.85"
ABC Corp,South,Mass,BigCo,South,2017,27,Widgets,A,1234512345,PPG1,"8,23,640.22"
ABC Corp,West,Mass,BigCo,West,2017,27,Widgets,A,1234512345,PPG1,"3,09,016.99"
ABC Corp,North,Drug,Rx,North,2017,27,Widgets,A,1234512345,PPG1,"5,02,371.79"
ABC Corp,East,Drug,Rx,East,2017,27,Widgets,A,1234512345,PPG1,"1,20,606.31"
ABC Corp,South,Drug,Rx,South,2017,27,Widgets,A,1234512345,PPG1,"1,25,799.73"
ABC Corp,West,Drug,Rx,West,2017,27,Widgets,A,1234512345,PPG1,"9,29,409.40"
ABC Corp,North,Mass,SuperMart,North,2017,28,Widgets,A,1234567890,PPG1,"6,30,724.39"
ABC Corp,East,Mass,SuperMart,East,2017,28,Widgets,A,1234567890,PPG1,"7,45,516.97"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,28,Widgets,A,1234567890,PPG1,"3,72,054.75"
ABC Corp,South,Mass,SuperMart,Deep South,2017,28,Widgets,A,1234567890,PPG1,"2,57,737.39"
ABC Corp,West,Mass,SuperMart,West,2017,28,Widgets,A,1234567890,PPG1,"8,07,556.60"
ABC Corp,North,Mass,BigCo,North,2017,28,Widgets,A,1234567890,PPG1,"2,64,100.00"
ABC Corp,East,Mass,BigCo,East,2017,28,Widgets,A,1234567890,PPG1,"2,96,611.08"
ABC Corp,South,Mass,BigCo,South,2017,28,Widgets,A,1234567890,PPG1,"9,54,672.43"
ABC Corp,West,Mass,BigCo,West,2017,28,Widgets,A,1234567890,PPG1,"6,09,125.50"
ABC Corp,North,Drug,Rx,North,2017,28,Widgets,A,1234567890,PPG1,"1,00,829.63"
ABC Corp,East,Drug,Rx,East,2017,28,Widgets,A,1234567890,PPG1,"4,77,699.48"
ABC Corp,South,Drug,Rx,South,2017,28,Widgets,A,1234567890,PPG1,"3,53,858.35"
ABC Corp,West,Drug,Rx,West,2017,28,Widgets,A,1234567890,PPG1,"13,09,774.43"
ABC Corp,North,Mass,SuperMart,North,2017,28,Widgets,A,1234512345,PPG1,"1,38,496.91"
ABC Corp,East,Mass,SuperMart,East,2017,28,Widgets,A,1234512345,PPG1,"2,71,345.16"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,28,Widgets,A,1234512345,PPG1,"7,35,966.31"
ABC Corp,South,Mass,SuperMart,Deep South,2017,28,Widgets,A,1234512345,PPG1,"1,25,145.75"
ABC Corp,West,Mass,SuperMart,West,2017,28,Widgets,A,1234512345,PPG1,"5,75,243.71"
ABC Corp,North,Mass,BigCo,North,2017,28,Widgets,A,1234512345,PPG1,"1,07,877.91"
ABC Corp,East,Mass,BigCo,East,2017,28,Widgets,A,1234512345,PPG1,"7,21,823.26"
ABC Corp,South,Mass,BigCo,South,2017,28,Widgets,A,1234512345,PPG1,"8,51,643.98"
ABC Corp,West,Mass,BigCo,West,2017,28,Widgets,A,1234512345,PPG1,"3,06,483.05"
ABC Corp,North,Drug,Rx,North,2017,28,Widgets,A,1234512345,PPG1,"5,25,380.41"
ABC Corp,East,Drug,Rx,East,2017,28,Widgets,A,1234512345,PPG1,"1,15,661.46"
ABC Corp,South,Drug,Rx,South,2017,28,Widgets,A,1234512345,PPG1,"1,20,767.74"
ABC Corp,West,Drug,Rx,West,2017,28,Widgets,A,1234512345,PPG1,"9,22,903.53"
ABC Corp,North,Mass,SuperMart,North,2017,29,Widgets,A,1234567890,PPG1,"6,40,185.25"
ABC Corp,East,Mass,SuperMart,East,2017,29,Widgets,A,1234567890,PPG1,"7,59,010.83"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,29,Widgets,A,1234567890,PPG1,"3,56,428.45"
ABC Corp,South,Mass,SuperMart,Deep South,2017,29,Widgets,A,1234567890,PPG1,"2,68,304.62"
ABC Corp,West,Mass,SuperMart,West,2017,29,Widgets,A,1234567890,PPG1,"7,73,639.22"
ABC Corp,North,Mass,BigCo,North,2017,29,Widgets,A,1234567890,PPG1,"2,76,195.78"
ABC Corp,East,Mass,BigCo,East,2017,29,Widgets,A,1234567890,PPG1,"2,91,479.71"
ABC Corp,South,Mass,BigCo,South,2017,29,Widgets,A,1234567890,PPG1,"9,15,530.86"
ABC Corp,West,Mass,BigCo,West,2017,29,Widgets,A,1234567890,PPG1,"6,33,125.04"
ABC Corp,North,Drug,Rx,North,2017,29,Widgets,A,1234567890,PPG1,"97,451.84"
ABC Corp,East,Drug,Rx,East,2017,29,Widgets,A,1234567890,PPG1,"4,83,288.57"
ABC Corp,South,Drug,Rx,South,2017,29,Widgets,A,1234567890,PPG1,"3,65,323.36"
ABC Corp,West,Drug,Rx,West,2017,29,Widgets,A,1234567890,PPG1,"12,67,075.79"
ABC Corp,North,Mass,SuperMart,North,2017,29,Widgets,A,1234512345,PPG1,"1,34,563.60"
ABC Corp,East,Mass,SuperMart,East,2017,29,Widgets,A,1234512345,PPG1,"2,74,791.24"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,29,Widgets,A,1234512345,PPG1,"7,55,616.61"
ABC Corp,South,Mass,SuperMart,Deep South,2017,29,Widgets,A,1234512345,PPG1,"1,20,753.14"
ABC Corp,West,Mass,SuperMart,West,2017,29,Widgets,A,1234512345,PPG1,"5,48,034.68"
ABC Corp,North,Mass,BigCo,North,2017,29,Widgets,A,1234512345,PPG1,"1,08,827.23"
ABC Corp,East,Mass,BigCo,East,2017,29,Widgets,A,1234512345,PPG1,"6,90,784.86"
ABC Corp,South,Mass,BigCo,South,2017,29,Widgets,A,1234512345,PPG1,"8,63,141.18"
ABC Corp,West,Mass,BigCo,West,2017,29,Widgets,A,1234512345,PPG1,"2,98,453.19"
ABC Corp,North,Drug,Rx,North,2017,29,Widgets,A,1234512345,PPG1,"5,46,238.02"
ABC Corp,East,Drug,Rx,East,2017,29,Widgets,A,1234512345,PPG1,"1,20,426.71"
ABC Corp,South,Drug,Rx,South,2017,29,Widgets,A,1234512345,PPG1,"1,23,231.40"
ABC Corp,West,Drug,Rx,West,2017,29,Widgets,A,1234512345,PPG1,"9,09,890.59"
ABC Corp,North,Mass,SuperMart,North,2017,30,Widgets,A,1234567890,PPG1,"6,27,509.58"
ABC Corp,East,Mass,SuperMart,East,2017,30,Widgets,A,1234567890,PPG1,"7,73,963.34"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,30,Widgets,A,1234567890,PPG1,"3,54,788.88"
ABC Corp,South,Mass,SuperMart,Deep South,2017,30,Widgets,A,1234567890,PPG1,"2,67,419.21"
ABC Corp,West,Mass,SuperMart,West,2017,30,Widgets,A,1234567890,PPG1,"7,69,771.03"
ABC Corp,North,Mass,BigCo,North,2017,30,Widgets,A,1234567890,PPG1,"2,71,445.21"
ABC Corp,East,Mass,BigCo,East,2017,30,Widgets,A,1234567890,PPG1,"3,03,372.08"
ABC Corp,South,Mass,BigCo,South,2017,30,Widgets,A,1234567890,PPG1,"9,21,207.15"
ABC Corp,West,Mass,BigCo,West,2017,30,Widgets,A,1234567890,PPG1,"6,36,100.73"
ABC Corp,North,Drug,Rx,North,2017,30,Widgets,A,1234567890,PPG1,"94,898.60"
ABC Corp,East,Drug,Rx,East,2017,30,Widgets,A,1234567890,PPG1,"4,91,939.43"
ABC Corp,South,Drug,Rx,South,2017,30,Widgets,A,1234567890,PPG1,"3,62,035.45"
ABC Corp,West,Drug,Rx,West,2017,30,Widgets,A,1234567890,PPG1,"13,27,008.47"
ABC Corp,North,Mass,SuperMart,North,2017,30,Widgets,A,1234512345,PPG1,"1,32,773.90"
ABC Corp,East,Mass,SuperMart,East,2017,30,Widgets,A,1234512345,PPG1,"2,65,310.95"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,30,Widgets,A,1234512345,PPG1,"7,86,143.52"
ABC Corp,South,Mass,SuperMart,Deep South,2017,30,Widgets,A,1234512345,PPG1,"1,25,172.70"
ABC Corp,West,Mass,SuperMart,West,2017,30,Widgets,A,1234512345,PPG1,"5,45,075.30"
ABC Corp,North,Mass,BigCo,North,2017,30,Widgets,A,1234512345,PPG1,"1,04,539.44"
ABC Corp,East,Mass,BigCo,East,2017,30,Widgets,A,1234512345,PPG1,"7,12,199.19"
ABC Corp,South,Mass,BigCo,South,2017,30,Widgets,A,1234512345,PPG1,"8,46,827.81"
ABC Corp,West,Mass,BigCo,West,2017,30,Widgets,A,1234512345,PPG1,"2,97,080.31"
ABC Corp,North,Drug,Rx,North,2017,30,Widgets,A,1234512345,PPG1,"5,26,136.46"
ABC Corp,East,Drug,Rx,East,2017,30,Widgets,A,1234512345,PPG1,"1,17,428.08"
ABC Corp,South,Drug,Rx,South,2017,30,Widgets,A,1234512345,PPG1,"1,27,803.28"
ABC Corp,West,Drug,Rx,West,2017,30,Widgets,A,1234512345,PPG1,"9,11,346.42"
ABC Corp,North,Mass,SuperMart,North,2017,31,Widgets,A,1234567890,PPG1,"6,46,083.87"
ABC Corp,East,Mass,SuperMart,East,2017,31,Widgets,A,1234567890,PPG1,"7,81,393.39"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,31,Widgets,A,1234567890,PPG1,"3,69,796.45"
ABC Corp,South,Mass,SuperMart,Deep South,2017,31,Widgets,A,1234567890,PPG1,"2,64,263.67"
ABC Corp,West,Mass,SuperMart,West,2017,31,Widgets,A,1234567890,PPG1,"7,33,822.72"
ABC Corp,North,Mass,BigCo,North,2017,31,Widgets,A,1234567890,PPG1,"2,60,668.84"
ABC Corp,East,Mass,BigCo,East,2017,31,Widgets,A,1234567890,PPG1,"3,02,097.92"
ABC Corp,South,Mass,BigCo,South,2017,31,Widgets,A,1234567890,PPG1,"9,14,758.70"
ABC Corp,West,Mass,BigCo,West,2017,31,Widgets,A,1234567890,PPG1,"6,05,377.06"
ABC Corp,North,Drug,Rx,North,2017,31,Widgets,A,1234567890,PPG1,"97,365.96"
ABC Corp,East,Drug,Rx,East,2017,31,Widgets,A,1234567890,PPG1,"4,77,033.67"
ABC Corp,South,Drug,Rx,South,2017,31,Widgets,A,1234567890,PPG1,"3,71,013.93"
ABC Corp,West,Drug,Rx,West,2017,31,Widgets,A,1234567890,PPG1,"12,67,027.69"
ABC Corp,North,Mass,SuperMart,North,2017,31,Widgets,A,1234512345,PPG1,"1,35,535.60"
ABC Corp,East,Mass,SuperMart,East,2017,31,Widgets,A,1234512345,PPG1,"2,62,233.34"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,31,Widgets,A,1234512345,PPG1,"7,78,596.54"
ABC Corp,South,Mass,SuperMart,Deep South,2017,31,Widgets,A,1234512345,PPG1,"1,23,708.18"
ABC Corp,West,Mass,SuperMart,West,2017,31,Widgets,A,1234512345,PPG1,"5,25,016.52"
ABC Corp,North,Mass,BigCo,North,2017,31,Widgets,A,1234512345,PPG1,"1,07,205.20"
ABC Corp,East,Mass,BigCo,East,2017,31,Widgets,A,1234512345,PPG1,"6,97,385.44"
ABC Corp,South,Mass,BigCo,South,2017,31,Widgets,A,1234512345,PPG1,"8,16,511.37"
ABC Corp,West,Mass,BigCo,West,2017,31,Widgets,A,1234512345,PPG1,"3,00,110.52"
ABC Corp,North,Drug,Rx,North,2017,31,Widgets,A,1234512345,PPG1,"5,20,085.89"
ABC Corp,East,Drug,Rx,East,2017,31,Widgets,A,1234512345,PPG1,"1,14,128.35"
ABC Corp,South,Drug,Rx,South,2017,31,Widgets,A,1234512345,PPG1,"1,30,883.34"
ABC Corp,West,Drug,Rx,West,2017,31,Widgets,A,1234512345,PPG1,"8,66,508.17"
ABC Corp,North,Mass,SuperMart,North,2017,32,Widgets,A,1234567890,PPG1,"6,53,384.61"
ABC Corp,East,Mass,SuperMart,East,2017,32,Widgets,A,1234567890,PPG1,"7,75,845.50"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,32,Widgets,A,1234567890,PPG1,"3,86,289.37"
ABC Corp,South,Mass,SuperMart,Deep South,2017,32,Widgets,A,1234567890,PPG1,"2,67,196.99"
ABC Corp,West,Mass,SuperMart,West,2017,32,Widgets,A,1234567890,PPG1,"7,38,959.48"
ABC Corp,North,Mass,BigCo,North,2017,32,Widgets,A,1234567890,PPG1,"2,59,991.10"
ABC Corp,East,Mass,BigCo,East,2017,32,Widgets,A,1234567890,PPG1,"2,99,832.18"
ABC Corp,South,Mass,BigCo,South,2017,32,Widgets,A,1234567890,PPG1,"8,70,484.38"
ABC Corp,West,Mass,BigCo,West,2017,32,Widgets,A,1234567890,PPG1,"5,79,043.16"
ABC Corp,North,Drug,Rx,North,2017,32,Widgets,A,1234567890,PPG1,"94,289.20"
ABC Corp,East,Drug,Rx,East,2017,32,Widgets,A,1234567890,PPG1,"4,81,613.19"
ABC Corp,South,Drug,Rx,South,2017,32,Widgets,A,1234567890,PPG1,"3,56,062.07"
ABC Corp,West,Drug,Rx,West,2017,32,Widgets,A,1234567890,PPG1,"12,66,140.77"
ABC Corp,North,Mass,SuperMart,North,2017,32,Widgets,A,1234512345,PPG1,"1,28,880.80"
ABC Corp,East,Mass,SuperMart,East,2017,32,Widgets,A,1234512345,PPG1,"2,68,317.15"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,32,Widgets,A,1234512345,PPG1,"7,80,776.61"
ABC Corp,South,Mass,SuperMart,Deep South,2017,32,Widgets,A,1234512345,PPG1,"1,17,819.67"
ABC Corp,West,Mass,SuperMart,West,2017,32,Widgets,A,1234512345,PPG1,"5,22,863.96"
ABC Corp,North,Mass,BigCo,North,2017,32,Widgets,A,1234512345,PPG1,"1,07,012.23"
ABC Corp,East,Mass,BigCo,East,2017,32,Widgets,A,1234512345,PPG1,"6,69,350.55"
ABC Corp,South,Mass,BigCo,South,2017,32,Widgets,A,1234512345,PPG1,"8,19,532.47"
ABC Corp,West,Mass,BigCo,West,2017,32,Widgets,A,1234512345,PPG1,"2,90,506.99"
ABC Corp,North,Drug,Rx,North,2017,32,Widgets,A,1234512345,PPG1,"5,22,478.28"
ABC Corp,East,Drug,Rx,East,2017,32,Widgets,A,1234512345,PPG1,"1,16,627.76"
ABC Corp,South,Drug,Rx,South,2017,32,Widgets,A,1234512345,PPG1,"1,30,752.46"
ABC Corp,West,Drug,Rx,West,2017,32,Widgets,A,1234512345,PPG1,"8,46,838.44"
ABC Corp,North,Mass,SuperMart,North,2017,33,Widgets,A,1234567890,PPG1,"6,53,972.66"
ABC Corp,East,Mass,SuperMart,East,2017,33,Widgets,A,1234567890,PPG1,"7,67,931.87"
ABC Corp,South,Mass,SuperMart,Gulf Coast,2017,33,Widgets,A,1234567890,PPG1,"4,04,792.63"
ABC Corp,South,Mass,SuperMart,Deep South,2017,33,Widgets,A,1234567890,PPG1,"2,64,685.34"
ABC Corp,West,Mass,SuperMart,West,2017,33,Widgets,A,1234567890,PPG1,"7,51,891.27"
ABC Corp,North,Mass,BigCo,North,2017,33,Widgets,A,1234567890,PPG1,"2,70,468.74"
ABC Corp,East,Mass,BigCo,East,2017,33,Widgets,A,1234567890,PPG1,"2,89,487.97"
